1,200,1,7.6865,479.01,0,0,0,0.0035833,0,0,0,0,0,0,5.8537,0,0,0,0,0
1,200,1,7.6865,479.01,0,0,0,0.0047933,0,0.82755,0,0,0,0,1.2258,0,0,0,0,0
1,200,1,7.6865,479.01,0.31945,0,0,0.96989,1.4489,0,0,0,0,1.9819,0.49441,0,0,0,0,0
1,200,1,7.6865,479.01,0.052717,0,0,0.022961,0,0,0.002308,0,0,0,2.368,0,0,0,0,0
1,200,1,7.6865,479.01,0,0,0,0,1.6459,0,0,0,0,0,0.09883,0,0,0,0,0
1,200,1,7.6865,479.01,0,0,0,0.0031449,0,0,0,0,0,0,1.3299,0,0,0,0,0
1,200,1,7.6865,479.01,0,0,0,0,0,0,0,0,0,0,0.09883,0,0,0,0,0
2,201,1,7.7604,483.62,0,0,0,0.0007752,0,0,0,0.01708,0,0.44682,7.1041,0,0,0,0,0
2,201,1,7.7604,483.62,0,0,0,0,0,0.00328,0,0,0,1.0167,3.9809,0,0,0,0,0
2,201,1,7.7604,483.62,0,0,0,0.0054967,0.002031,0,0,0,0,0,0.09883,0,0,0,0,0
2,201,1,7.7604,483.62,0,0,0,7.0091,0.008333,0.10965,0,0,0,0,0.23217,0,0,0,0,0
2,201,1,7.7604,483.62,0,0,0,0.0034564,0,0,0,0,0,0,0.09883,0,0,0,0,0
2,201,1,7.7604,483.62,0.011872,0,0,0,0,0,0.13028,0,0,0,0.40585,0,0,0,0,0
2,201,1,7.7604,483.62,0.008336,0,0,0,0.056314,0,0,0,0,0,0.09883,0,0,0,0,0
2,201,1,7.7604,483.62,2.437,0,0,0,2.7492,0,0,0,0,0,0.09883,0,0,0,0,0
3,202,1,7.4603,464.92,0.002998,0,0,2.9874,0,0,0,0,0,0,1.9325,0,0,0,0,0
3,202,1,7.4603,464.92,0,0,0,0,0,0,0,0,0,0,1.7667,0,0,0,0,0
3,202,1,7.4603,464.92,0.011284,0,0,0,0,0,0,0,0,0.44575,0.17803,0,0,0,0,0
