0,1,2,3,4,5,6
2.0,0.00247,1.0,0.7173169062286106,4.490504063794556,0.0005500496079971935,9.9e-07
2.0,0.014264,1.0,0.010951403148528405,0.06855731395106192,0.2080594932610988,9.9e-07
2.0,0.0,1.0,0.11225188227241616,0.7027124679983846,0.0,9.9e-07
2.0,0.0,1.0,0.5859000684462696,3.667816296381812,0.0,9.9e-07
2.0,0.0,1.0,0.5886379192334018,3.6849556248695783,0.0,9.9e-07
2.0,0.0,1.0,0.12594113620807665,0.788409110437212,0.0,9.9e-07
2.0,0.0,1.0,0.7775496235455168,4.867569290525396,0.0,9.9e-07
2.0,0.0,1.0,0.17248459958932238,1.0797776947292252,0.0,9.9e-07
2.0,0.00021,1.0,0.010951403148528405,0.06855731395106192,0.0030631305093123066,9.9e-07
2.0,0.019152,1.0,0.17248459958932238,1.0797776947292252,0.017736984282494116,9.9e-07
2.0,0.0,1.0,0.7118412046543463,4.456225406819024,0.0,9.9e-07
2.0,0.0058764,2.0,1.218343600273785,7.6270011770556385,0.0007704731995686609,9.9e-07
2.0,0.0,1.0,0.7775496235455168,4.867569290525396,0.0,9.9e-07
2.0,0.0,1.0,0.4216290212183436,2.639456587115884,0.0,9.9e-07
2.0,0.0,1.0,0.17796030116358658,1.114056351704756,0.0,9.9e-07
2.0,0.014264,1.0,0.16427104722792607,1.0283597092659287,0.013870632884073253,9.9e-07
2.0,0.0,1.0,0.7337440109514032,4.593340034721149,0.0,9.9e-07
2.0,0.0,1.0,0.2299794661190965,1.4397035929723003,0.0,9.9e-07
2.0,0.0,1.0,0.6132785763175906,3.8392095812594667,0.0,9.9e-07
2.0,0.0,1.0,0.04380561259411362,0.2742292558042477,0.0,9.9e-07
2.0,0.0,1.0,0.7611225188227242,4.764733319598803,0.0,9.9e-07
2.0,0.0021738,1.0,0.0054757015742642025,0.03427865697553096,0.06341555334421993,9.9e-07
2.0,0.0,1.0,0.6789869952087612,4.250553464965839,0.0,9.9e-07
2.0,0.0,1.0,0.38329911019849416,2.399505988287167,0.0,9.9e-07
2.0,0.0,1.0,0.2929500342231348,1.833908148190906,0.0,9.9e-07
2.0,0.0,1.0,0.16427104722792607,1.0283597092659287,0.0,9.9e-07
2.0,0.0,1.0,0.038329911019849415,0.23995059882871667,0.0,9.9e-07
2.0,0.0,1.0,0.758384668035592,4.747593991111037,0.0,9.9e-07
2.0,0.0,1.0,0.03285420944558522,0.20567194185318577,0.0,9.9e-07
2.0,0.0,1.0,0.919917864476386,5.758814371889201,0.0,9.9e-07
2.0,0.0,1.0,0.16427104722792607,1.0283597092659287,0.0,9.9e-07
2.0,0.0,1.0,0.06570841889117043,0.41134388370637154,0.0,9.9e-07
2.0,0.0,1.0,0.12867898699520877,0.8055484389249775,0.0,9.9e-07
2.0,1.1186450000000001,4.0,2.8145106091718,17.619229685422912,0.06349000608837624,9.9e-07
2.0,0.47415,1.0,0.9609856262833676,6.015904299205683,0.07881608091116159,9.9e-07
2.0,1.3443,1.0,0.5859000684462696,3.667816296381812,0.3665123581369412,9.9e-07
2.0,0.0,1.0,0.8213552361396304,5.141798546329643,0.0,9.9e-07
2.0,0.0,1.0,0.7118412046543463,4.456225406819024,0.0,9.9e-07
2.0,0.0,1.0,0.405201916495551,2.536620616189291,0.0,9.9e-07
2.0,0.0,1.0,0.9691991786447639,6.06732228466898,0.0,9.9e-07
2.0,0.07606499999999998,1.0,0.09034907597535935,0.5655978400962609,0.13448601569456883,9.9e-07
2.0,0.0,1.0,0.2600958247775496,1.6282362063377207,0.0,9.9e-07
2.0,0.0,1.0,0.2737850787132101,1.7139328487765477,0.0,9.9e-07
2.0,0.0,1.0,0.731006160164271,4.576200706233383,0.0,9.9e-07
2.0,0.051465,1.0,0.4079397672826831,2.5537599446770565,0.02015263811591663,9.9e-07
2.0,0.016547,1.0,0.2327173169062286,1.4568429214600658,0.011358122249320052,9.9e-07
2.0,0.0,1.0,0.36413415468856947,2.279530688872809,0.0,9.9e-07
2.0,0.0,2.0,0.32854209445585214,2.0567194185318574,0.0,9.9e-07
2.0,0.0,1.0,0.4544832306639288,2.8451285289690693,0.0,9.9e-07
2.0,0.002784,1.0,0.35044490075290896,2.1938340464339814,0.0012690112110008128,9.9e-07
2.0,0.2266,1.0,0.9609856262833676,6.015904299205683,0.03766682259721442,9.9e-07
2.0,0.0,1.0,0.2026009582477755,1.2683103080946454,0.0,9.9e-07
2.0,0.0,1.0,0.1697467488021903,1.0626383662414598,0.0,9.9e-07
2.0,0.0,1.0,0.6926762491444216,4.336250107404666,0.0,9.9e-07
2.0,0.0,1.0,0.5913757700205339,3.7020949533573435,0.0,9.9e-07
2.0,0.0,1.0,0.010951403148528405,0.06855731395106192,0.0,9.9e-07
2.0,0.0,1.0,0.6516084873374401,4.079160180088184,0.0,9.9e-07
2.0,0.016666,1.0,0.3750855578370979,2.3480880028238706,0.007097689686228558,9.9e-07
2.0,0.0,1.0,0.010951403148528405,0.06855731395106192,0.0,9.9e-07
2.0,0.0,1.0,0.15605749486652978,0.9769417238026324,0.0,9.9e-07
2.0,0.0,1.0,0.038329911019849415,0.23995059882871667,0.0,9.9e-07
2.0,0.43034,1.0,0.8980150581793293,5.621699743987077,0.076549801589864,9.9e-07
5.0,3.3787,1.0,1.163586584531143,7.284214607300329,0.4638386129664309,9.9e-07
5.0,0.23126,1.0,4.344969199178645,27.200114310083816,0.008502170151331522,9.9e-07
5.0,2.5445,1.0,3.5455167693360714,22.195430391656295,0.11464071455701659,9.9e-07
5.0,12.772,1.0,4.969199178644764,31.10788120529434,0.41057119627376926,9.9e-07
5.0,0.047863,1.0,2.42299794661191,15.168305711672451,0.0031554611905776687,9.9e-07
5.0,16.535,1.0,1.0212183436002737,6.392969525936524,2.58643497875547,9.9e-07
5.0,0.0,1.0,2.5927446954141,16.230944077913907,0.0,9.9e-07
5.0,0.001292,1.0,4.558521560574949,28.536981932129525,4.5274584504864865e-05,9.9e-07
5.0,0.009343,1.0,2.297056810403833,14.379896601235236,0.000649726507713375,9.9e-07
