0,1,2,3,4,5,6
2.0,0.026491,1.0,0.019164955509924708,0.11991418817589188,0.22091631026299086,9.9e-07
2.0,0.030241,1.0,0.8761122518822724,5.481791459469344,0.005516627223708257,9.9e-07
2.0,0.44235,1.0,0.7748117727583846,4.847959321968201,0.09124457748552485,9.9e-07
2.0,0.011131,1.0,0.7693360711841205,4.8136981253465185,0.0023123593773755236,9.9e-07
2.0,0.010782,1.0,0.5065023956194388,3.1691606875057143,0.003402162611226244,9.9e-07
2.0,0.0,1.0,0.4079397672826831,2.5524591483154135,0.0,9.9e-07
2.0,0.088467,1.0,0.1861738535249829,1.1648806851372355,0.07594511706542514,9.9e-07
2.0,1.47927,1.0,0.2080766598220397,1.3019254716239692,1.1362171124548461,9.9e-07
2.0,0.029951,1.0,0.5612594113620808,3.511772653722548,0.008528741166729956,9.9e-07
2.0,0.0,1.0,0.4462696783025325,2.792287524667197,0.0,9.9e-07
2.0,0.00036,1.0,0.013689253935660506,0.0856529915542085,0.004203005563117564,9.9e-07
2.0,0.0,1.0,0.7227926078028748,4.522477954062209,0.0,9.9e-07
2.0,0.00524,1.0,0.030116358658453114,0.1884365814192587,0.02780776407921216,9.9e-07
2.0,1.1276,1.0,0.3586584531143053,2.244108378720263,0.5024712757603227,9.9e-07
2.0,0.046989,1.0,0.974674880219028,6.098492998659645,0.00770501827424045,9.9e-07
2.0,0.0097249,1.0,0.15331964407939766,0.959313505407135,0.010137353373204861,9.9e-07
2.0,0.06374,1.0,0.12046543463381246,0.7537463256770348,0.08456425965691715,9.9e-07
2.0,0.016666,1.0,0.17522245037645448,1.0963582918938688,0.015201234964174764,9.9e-07
2.0,0.0855,1.0,0.758384668035592,4.74517573210315,0.01801830002239028,9.9e-07
2.0,0.015691,1.0,0.1806981519507187,1.1306194885155523,0.013878232384443957,9.9e-07
2.0,0.005043,1.0,0.5530458590006845,3.4603808587900233,0.0014573540329209207,9.9e-07
2.0,0.009767,1.0,0.07392197125256673,0.4625261543927259,0.0211166436908278,9.9e-07
2.0,0.51942,1.0,0.16427104722792607,1.0278358986505018,0.5053530438876216,9.9e-07
2.0,0.19794,1.0,0.2737850787132101,1.7130598310841698,0.11554762793937369,9.9e-07
2.0,0.91708,1.0,0.4736481861738535,2.963593507775614,0.30944864658187665,9.9e-07
2.0,0.33477,1.0,0.34770704996577684,2.1755859854768955,0.15387578437935992,9.9e-07
2.0,0.0,1.0,0.2737850787132101,1.7130598310841698,0.0,9.9e-07
2.0,0.008335999999999998,1.0,0.0054757015742642025,0.0342611966216834,0.24330732204269445,9.9e-07
2.0,0.10762,1.0,0.1834360027378508,1.147750086826394,0.09376605694500667,9.9e-07
2.0,0.070106,1.0,0.9609856262833676,6.012840007105437,0.011659382241528961,9.9e-07
2.0,0.0,1.0,0.9253935660506503,5.790142229064495,0.0,9.9e-07
2.0,0.010503,1.0,0.4407939767282683,2.758026328045514,0.003808157990806053,9.9e-07
2.0,0.0,1.0,0.5201916495550992,3.2548136790599234,0.0,9.9e-07
2.0,0.018474,1.0,0.5284052019164955,3.3062054739924482,0.005587674494317348,9.9e-07
2.0,0.11391,1.0,0.3531827515400411,2.209847182098579,0.05154655078539208,9.9e-07
2.0,0.0090222,1.0,0.7611225188227242,4.762306330413993,0.0018945022377877337,9.9e-07
2.0,0.001009,1.0,0.2737850787132101,1.7130598310841698,0.0005890045296091141,9.9e-07
2.0,0.097804,1.0,0.17796030116358658,1.1134888902047104,0.08783563164426286,9.9e-07
2.0,0.13913,1.0,0.4681724845995893,2.9293323111539307,0.04749546491200021,9.9e-07
2.0,0.0,1.0,0.09582477754962354,0.5995709408794595,0.0,9.9e-07
2.0,0.025001,1.0,0.6516084873374401,4.077082397980325,0.006132081120652555,9.9e-07
2.0,0.000251,1.0,0.9308692676249144,5.824403425686178,4.309454233425279e-05,9.9e-07
2.0,0.75649,1.0,0.7118412046543463,4.453955560818842,0.16984677769459433,9.9e-07
2.0,0.42764,1.0,0.4243668720054757,2.6552427381804633,0.16105495510856585,9.9e-07
2.0,0.0,1.0,0.32854209445585214,2.0556717973010037,0.0,9.9e-07
2.0,0.013573,1.0,0.4216290212183436,2.6381121398696217,0.005144967037174846,9.9e-07
2.0,0.20197,1.0,0.3915126625598905,2.449675558450363,0.08244765283438757,9.9e-07
2.0,0.05606,1.0,0.9609856262833676,6.012840007105437,0.00932338128633945,9.9e-07
2.0,0.07971399999999998,1.0,0.12867898699520877,0.8051381206095599,0.09900661508816588,9.9e-07
2.0,0.10893,1.0,0.010951403148528405,0.0685223932433668,1.5896992916333201,9.9e-07
2.0,0.11147,1.0,0.057494866529774126,0.3597425645276757,0.3098604696565574,9.9e-07
2.0,0.06987,1.0,0.4024640657084189,2.51819795169373,0.02774603162273471,9.9e-07
2.0,0.016668,1.0,0.9883641341546886,6.184145990213854,0.0026952791907526755,9.9e-07
2.0,0.33804,1.0,0.4216290212183436,2.6381121398696217,0.128137085187253,9.9e-07
2.0,0.10545,1.0,0.2464065708418891,1.5417538479757529,0.06839613219610295,9.9e-07
2.0,0.75649,1.0,0.10951403148528405,0.685223932433668,1.104004055014863,9.9e-07
2.0,0.40647,1.0,0.8624229979466119,5.396138467915136,0.07532608779719559,9.9e-07
2.0,0.0,1.0,0.8514715947980835,5.327616074671769,0.0,9.9e-07
2.0,0.0,1.0,0.38329911019849416,2.398283763517838,0.0,9.9e-07
2.0,1.0277,1.0,0.0027378507871321013,0.0171305983108417,59.99206690577667,9.9e-07
2.0,0.0,1.0,0.16427104722792607,1.0278358986505018,0.0,9.9e-07
2.0,0.008710499999999998,1.0,0.08487337440109514,0.5310485476360928,0.016402455178107313,9.9e-07
2.0,0.6376330000000001,4.0,1.1279945242984257,7.05780650406678,0.0903443583544816,9.9e-07
2.0,1.3927,1.0,0.1834360027378508,1.147750086826394,1.213417464293912,9.9e-07
5.0,0.0,1.0,2.3600273785078714,14.766575743945545,0.0,9.9e-07
5.0,0.71605,1.0,2.784394250513347,17.42181848212601,0.0411007611366537,9.9e-07
5.0,0.0,1.0,2.9979466119096507,18.75800515037166,0.0,9.9e-07
5.0,5.0734,1.0,1.08145106091718,6.76658633278247,0.7497724480984758,9.9e-07
5.0,0.066961,1.0,1.377138945927447,8.616690950353375,0.0077710806138699805,9.9e-07
5.0,2.5336,1.0,1.7440109514031485,10.912191124006164,0.23218068408151615,9.9e-07
5.0,2.4853330000000002,1.0,1.727583846680356,10.809407534141112,0.2299231472354214,9.9e-07
5.0,0.7968499999999998,1.0,4.758384668035592,29.772979864242874,0.02676420041371172,9.9e-07
5.0,0.0,1.0,1.6317590691307324,10.209836593261654,0.0,9.9e-07
5.0,0.0013375,1.0,3.3976728268309375,21.25907250375455,6.291431574749017e-05,9.9e-07
5.0,0.0,1.0,4.01368925393566,25.11345712369393,0.0,9.9e-07
5.0,0.0,1.0,2.524298425735797,15.794411642596046,0.0,9.9e-07
5.0,0.0,1.0,2.628336755646817,16.44537437840803,0.0,9.9e-07
5.0,5.969,1.0,3.8220396988364134,23.91431524193501,0.24959945286382462,9.9e-07
5.0,0.0,1.0,3.02258726899384,18.912180535169234,0.0,9.9e-07
5.0,11.082,1.0,3.1074606433949348,19.443229082805328,0.569967053970495,9.9e-07
5.0,3.971011,1.0,3.4223134839151266,21.413247888552124,0.18544645915778932,9.9e-07
5.0,0.047755,1.0,3.2005475701574264,20.02566942537395,0.0023846893197733013,9.9e-07
5.0,0.004391,1.0,1.0047912388774811,6.286929580078903,0.0006984331451577817,9.9e-07
5.0,0.035517,1.0,4.2217659137577,26.4153825953179,0.0013445574703239524,9.9e-07
5.0,0.016016,1.0,1.9520876112251881,12.21411659563013,0.001311269617790457,9.9e-07
5.0,11.002,1.0,2.1218343600273784,13.276213690902317,0.8287001291293806,9.9e-07
5.0,0.79425,1.0,1.620807665982204,10.141314200018286,0.07831825188875105,9.9e-07
5.0,0.8106990000000001,1.0,4.930869267624915,30.852207557825903,0.02627685550476468,9.9e-07
5.0,5.0734,1.0,3.969883641341547,24.839367550720464,0.20424835655096407,9.9e-07
5.0,0.60605,1.0,2.297056810403833,14.372571982796186,0.04216712226075022,9.9e-07
5.0,0.0,1.0,4.900752908966461,30.663770976406642,0.0,9.9e-07
5.0,0.10395,1.0,4.298425735797399,26.89503934802147,0.0038650250202235553,9.9e-07
5.0,0.001616,1.0,4.818617385352498,30.149853027081388,5.359893458016086e-05,9.9e-07
5.0,3.2926,1.0,1.1937029431895962,7.468940863526981,0.4408389435882037,9.9e-07
5.0,0.0,1.0,1.5003422313483916,9.387567874341253,0.0,9.9e-07
5.0,0.0,1.0,1.270362765229295,7.948597616230549,0.0,9.9e-07
5.0,0.7932099999999999,1.0,2.1765913757700206,13.618825657119151,0.0582436415569616,9.9e-07
5.0,1.1193,1.0,2.830937713894593,17.71303865341032,0.06319073886199077,9.9e-07
5.0,0.0,1.0,1.6454483230663928,10.295489584815861,0.0,9.9e-07
5.0,3.0236,1.0,3.3894592744695413,21.207680708822025,0.1425709883845165,9.9e-07
5.0,13.733,1.0,2.513347022587269,15.72588924935268,0.8732733508577448,9.9e-07
5.0,0.0,1.0,2.724161533196441,17.044945319287493,0.0,9.9e-07
5.0,0.18735,1.0,4.799452429842574,30.0299388389055,0.00623877394506303,9.9e-07
5.0,0.0,1.0,3.1129363449691994,19.477490279427013,0.0,9.9e-07
5.0,0.013871,1.0,1.1225188227241616,7.023545307445096,0.0019749285286586628,9.9e-07
5.0,4.9173,1.0,4.344969199178645,27.18625951930578,0.18087445963311274,9.9e-07
