0,1,2,3,4,5,6
2.0,0.24837,1.0,0.0027378507871321013,0.01713932848776548,14.491232849483763,9.9e-07
2.0,0.002998,1.0,0.038329911019849415,0.23995059882871667,0.01249423845839224,9.9e-07
2.0,0.004345,1.0,0.33127994524298426,2.073858747019623,0.0020951282271486774,9.9e-07
2.0,0.0,1.0,0.3942505133470226,2.468063302238229,0.0,9.9e-07
2.0,0.0,1.0,0.03285420944558522,0.20567194185318577,0.0,9.9e-07
2.0,0.0,1.0,0.2874743326488706,1.7996294912153754,0.0,9.9e-07
2.0,0.008333,1.0,0.8706365503080082,5.450306459109423,0.0015289048537945164,9.9e-07
2.0,0.050098,1.0,0.8514715947980835,5.330331159695064,0.00939866557988228,9.9e-07
2.0,0.96151,1.0,0.6926762491444216,4.336250107404666,0.22173767107162629,9.9e-07
2.0,0.18155,1.0,0.49555099247091033,3.1022184562855517,0.0585226355133543,9.9e-07
2.0,0.0,1.0,0.2026009582477755,1.2683103080946454,0.0,9.9e-07
2.0,0.001493,1.0,0.2792607802874743,1.7482115057520786,0.0008540156583386134,9.9e-07
2.0,0.0,1.0,0.3887748117727584,2.433784645262698,0.0,9.9e-07
2.0,0.008333,1.0,0.03559206023271732,0.22281127034095127,0.03739936488512739,9.9e-07
2.0,0.0,1.0,0.010951403148528405,0.06855731395106192,0.0,9.9e-07
2.0,0.0,1.0,0.0027378507871321013,0.01713932848776548,0.0,9.9e-07
2.0,0.0,1.0,0.9117043121149897,5.707396386425904,0.0,9.9e-07
2.0,0.0,1.0,0.5913757700205339,3.7020949533573435,0.0,9.9e-07
2.0,0.0,1.0,0.7255304585900069,4.5419220492578525,0.0,9.9e-07
2.0,0.0,1.0,0.2053388090349076,1.2854496365824108,0.0,9.9e-07
2.0,0.04424,1.0,0.487337440109514,3.050800470822255,0.01450111222386051,9.9e-07
2.0,0.033728,1.0,0.03285420944558522,0.20567194185318577,0.1639893108223579,9.9e-07
2.0,0.0,1.0,0.010951403148528405,0.06855731395106192,0.0,9.9e-07
2.0,0.0,1.0,0.2299794661190965,1.4397035929723003,0.0,9.9e-07
2.0,0.0,1.0,0.8815879534565366,5.518863773060485,0.0,9.9e-07
2.0,0.0,1.0,0.33675564681724846,2.108137403995154,0.0,9.9e-07
2.0,0.012724,1.0,0.7173169062286106,4.490504063794556,0.002833534903707,9.9e-07
2.0,0.0,1.0,0.49007529089664614,3.067939799310021,0.0,9.9e-07
2.0,0.0,1.0,0.7063655030800822,4.421946749843493,0.0,9.9e-07
2.0,0.49082,1.0,0.9062286105407256,5.673117729450373,0.08651680141451108,9.9e-07
2.0,0.0,1.0,0.947296372347707,5.930207656766855,0.0,9.9e-07
2.0,0.0,1.0,0.405201916495551,2.536620616189291,0.0,9.9e-07
2.0,0.0,1.0,0.9609856262833676,6.015904299205683,0.0,9.9e-07
2.0,0.0,1.0,0.15605749486652978,0.9769417238026324,0.0,9.9e-07
2.0,0.001205,1.0,0.10951403148528405,0.6855731395106192,0.0017576534589149187,9.9e-07
2.0,0.0,1.0,0.999315537303217,6.2558548980344,0.0,9.9e-07
2.0,0.011736,1.0,0.837782340862423,5.2446345172562365,0.0022377155093239484,9.9e-07
2.0,0.0068538,1.0,0.019164955509924708,0.11997529941435833,0.05712675886999916,9.9e-07
2.0,0.0085905,1.0,0.23545516769336072,1.4739822499478312,0.005828089178349362,9.9e-07
2.0,0.0,1.0,0.013689253935660506,0.0856966424388274,0.0,9.9e-07
2.0,0.0,1.0,0.9062286105407256,5.673117729450373,0.0,9.9e-07
2.0,0.0,1.0,0.5776865160848734,3.6163983109185165,0.0,9.9e-07
2.0,0.34851,1.0,0.6269678302532512,3.924906223698295,0.08879447817013365,9.9e-07
2.0,0.0,1.0,0.7364818617385352,4.610479363208914,0.0,9.9e-07
2.0,0.17873,1.0,0.16427104722792607,1.0283597092659287,0.17380105267599638,9.9e-07
