0.85342,0.72151,0.73818,0.84105,0.8353,1.1646,0.86666,0.96168,0.94622,0.74622
0.0070585,0.021601,0.0010398,0.014611,0.022784,0.022875,-0.021327,-0.0048999,-0.0069726,-0.027345
