5.5004,1.3632,0.5081,3.8961,1.184,0.57363,1.236,0.71616,0.83677,20.314
-4.0577,-0.29452,0.44443,-2.5889,-0.16633,0.37543,-0.20415,0.24692,0.16541,-17.473
-0.24919,-0.030248,0.010443,-0.12727,-0.022231,0.0189,-0.011992,0.024353,0.012003,-0.26655
0.00021054,0.0027803,0.0022197,0.003061,0.0031781,0.0032197,0.0046822,-0.001829,0.0022179,0.18929
0.84227,0.065096,-0.094861,0.56486,0.040369,-0.079092,0.049904,-0.058455,-0.035321,3.9462
