1000355,0.0,0.0,0.0,0.0,540
1000355,0.0,0.0,0.07271685002,579.0,540
1000355,0.0,0.0,0.07271685002,579.0,0
1000355,0.0,0.0,0.0,0.0,0
1000435,0.0,0.0,0.0,0.0,0
1000435,0.0,0.0,0.0,0.0,0
1000435,0.0,0.0,0.0,0.0,220
1000435,0.0,0.0,0.0,0.0,220
1000435,0.0,0.0,0.0,0.0,220
1000435,0.0,0.259942,0.0,54.0,220
1000435,0.0,0.0,0.0,0.0,0
1000435,0.0,0.259942,0.0,54.0,0
1000435,0.0,0.0,0.0,0.0,220
1000435,0.0,0.0,0.0,0.0,0
1004628,0.0,0.031311,0.0,4.0,745
1004628,0.0,0.031311,0.0,4.0,0
1004628,0.0,0.0,0.0,0.0,745
1004628,0.0,0.0,0.0,0.0,0
1004651,0.004934,0.0,0.0,2.0,0
1004651,0.0,0.0,0.0,0.0,0
1006564,0.0,0.0,0.0,0.0,0
1006564,0.0,0.001461,0.0,15.0,160
1006564,0.0,0.0,0.0,0.0,160
1006564,0.0,0.0,0.0,0.0,0
1006564,0.0,0.0,0.0,0.0,160
1006564,0.0,0.0,0.0,0.0,0
1006564,0.0,0.0,0.0,0.0,160
1006564,0.0,0.0,0.0,0.0,160
1006564,0.0,0.001461,0.0,15.0,0
1006564,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.093423997923,0.007350002077,158.0,220
1006770,0.0,0.093423997923,0.007350002077,158.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,0
1006770,0.0,0.0,0.0,0.0,220
1006770,0.0,0.0,0.0,0.0,0
1007037,0.0,0.030988,0.0,114.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.030988,0.0,114.0,0
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,430
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,0
1007037,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.06566748572999999,0.00068341427,552.0,0
1007475,0.0,0.06566748572999999,0.00068341427,552.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,360
1007475,0.0,0.0,0.0,0.0,0
1007475,0.0,0.0,0.0,0.0,0
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,0
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,0
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,0
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,0
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,0
1007476,0.0,0.0,0.0,0.0,0
1007476,0.0,0.14283674459999998,0.024223775399999998,683.0,420
1007476,0.0,0.14283674459999998,0.024223775399999998,683.0,0
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,0
1007476,0.0,0.0,0.0,0.0,0
1007476,0.0,0.0,0.0,0.0,420
1007476,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,430
1007479,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,430
1007479,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,430
1007479,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,430
1007479,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,430
1007479,0.0,0.0,0.0,0.0,430
1007479,1.0689125399999999e-05,0.0353525007396,0.00026722813499999995,42.0,430
1007479,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,430
1007479,0.0,0.0,0.0,0.0,0
1007479,0.0,0.0,0.0,0.0,430
1007479,0.0,0.0,0.0,0.0,0
