Wellhead,1008199,0.0,345
Separators,1008199,60.0,345
Meters/piping,1008199,60.0,345
Separators,1008199,0.0,345
Heater-treater,1008199,0.0,345
Header,1008199,0.0,345
Dehydrators,1008199,0.0,345
Compressors,1008199,17.0,345
In-line heaters,1008199,0.0,345
Separators,1008219,1.0,220
Wellhead,1008219,0.0,220
Wellhead,1008219,1.0,220
Separators,1008219,0.0,220
Meters/piping,1008219,0.0,220
Compressors,1008219,0.0,220
Heater-treater,1008219,0.0,220
Header,1008219,1.0,220
Dehydrators,1008219,0.0,220
In-line heaters,1008219,0.0,220
Separators,1008224,44.0,220
Wellhead,1008224,57.0,220
Separators,1008224,49.0,220
Meters/piping,1008224,0.0,220
Wellhead,1008224,34.0,220
Heater-treater,1008224,12.0,220
Header,1008224,56.0,220
Dehydrators,1008224,0.0,220
Compressors,1008224,16.0,220
In-line heaters,1008224,15.0,220
Wellhead,1008241,991.0,360
Wellhead,1008241,0.0,360
Separators,1008241,1234.0,360
Separators,1008241,0.0,360
Meters/piping,1008241,1186.0,360
Dehydrators,1008241,7.0,360
Heater-treater,1008241,0.0,360
Header,1008241,0.0,360
In-line heaters,1008241,32.0,360
Compressors,1008241,115.0,360
Wellhead,1008242,101.0,220
Wellhead,1008242,0.0,220
Separators,1008242,222.0,220
Separators,1008242,0.0,220
Meters/piping,1008242,107.0,220
In-line heaters,1008242,96.0,220
Heater-treater,1008242,0.0,220
Header,1008242,0.0,220
Dehydrators,1008242,7.0,220
Compressors,1008242,45.0,220
Wellhead,1008270,252.0,540
Wellhead,1008270,1964.0,540
Separators,1008270,75.0,540
Separators,1008270,1016.0,540
Meters/piping,1008270,49.0,540
Heater-treater,1008270,37.0,540
Header,1008270,187.0,540
Dehydrators,1008270,0.0,540
In-line heaters,1008270,0.0,540
Compressors,1008270,1.0,540
Meters/piping,1008275,0.0,395
Wellhead,1008275,0.0,395
Wellhead,1008275,92.0,395
Separators,1008275,0.0,395
Separators,1008275,195.0,395
In-line heaters,1008275,0.0,395
Header,1008275,20.0,395
Dehydrators,1008275,0.0,395
Compressors,1008275,0.0,395
Heater-treater,1008275,22.0,395
Wellhead,1008287,439.0,360
Wellhead,1008287,181.0,360
Separators,1008287,57.0,360
Separators,1008287,160.0,360
Meters/piping,1008287,439.0,360
In-line heaters,1008287,264.0,360
Heater-treater,1008287,160.0,360
Header,1008287,19.0,360
Dehydrators,1008287,0.0,360
Compressors,1008287,21.0,360
Wellhead,1008289,3329.0,420
Wellhead,1008289,36.0,420
Separators,1008289,3495.0,420
Separators,1008289,34.0,420
Meters/piping,1008289,3329.0,420
Heater-treater,1008289,0.0,420
Header,1008289,5.0,420
Dehydrators,1008289,0.0,420
Compressors,1008289,311.0,420
In-line heaters,1008289,0.0,420
In-line heaters,1008290,63.0,430
Compressors,1008290,11.0,430
Dehydrators,1008290,0.0,430
Header,1008290,141.0,430
Heater-treater,1008290,125.0,430
Meters/piping,1008290,111.0,430
Separators,1008290,470.0,430
Separators,1008290,121.0,430
Wellhead,1008290,240.0,430
Wellhead,1008290,111.0,430
Separators,1008293,565.0,220
Separators,1008293,1367.0,220
Wellhead,1008293,650.0,220
Wellhead,1008293,1371.0,220
Meters/piping,1008293,2001.0,220
Compressors,1008293,8.0,220
Heater-treater,1008293,13.0,220
Header,1008293,2022.0,220
Dehydrators,1008293,3.0,220
In-line heaters,1008293,1.0,220
Wellhead,1008296,1766.0,595
Wellhead,1008296,0.0,595
Separators,1008296,677.0,595
Separators,1008296,0.0,595
Meters/piping,1008296,410.0,595
Heater-treater,1008296,0.0,595
Header,1008296,0.0,595
Dehydrators,1008296,2.0,595
Compressors,1008296,1.0,595
In-line heaters,1008296,1076.0,595
Separators,1008299,293.0,305
Wellhead,1008299,299.0,305
Wellhead,1008299,447.0,305
Separators,1008299,6.0,305
Meters/piping,1008299,746.0,305
Compressors,1008299,264.0,305
Heater-treater,1008299,129.0,305
Header,1008299,30.0,305
Dehydrators,1008299,22.0,305
In-line heaters,1008299,0.0,305
Separators,1008323,24.0,595
Wellhead,1008323,121.0,595
Wellhead,1008323,24.0,595
Separators,1008323,103.0,595
Meters/piping,1008323,121.0,595
Header,1008323,24.0,595
Heater-treater,1008323,0.0,595
In-line heaters,1008323,0.0,595
Dehydrators,1008323,5.0,595
Compressors,1008323,10.0,595
Wellhead,1008331,1523.0,430
Separators,1008331,0.0,430
Separators,1008331,481.0,430
Meters/piping,1008331,0.0,430
Wellhead,1008331,0.0,430
Heater-treater,1008331,204.0,430
Header,1008331,1523.0,430
Dehydrators,1008331,0.0,430
Compressors,1008331,0.0,430
In-line heaters,1008331,0.0,430
Wellhead,1008346,0.0,745
Wellhead,1008346,16038.0,745
Separators,1008346,0.0,745
Separators,1008346,432.0,745
Meters/piping,1008346,0.0,745
In-line heaters,1008346,0.0,745
Header,1008346,720.0,745
Dehydrators,1008346,0.0,745
Compressors,1008346,0.0,745
Heater-treater,1008346,30.0,745
Separators,1008348,0.0,305
Wellhead,1008348,0.0,305
Separators,1008348,52.0,305
Meters/piping,1008348,74.0,305
Wellhead,1008348,360.0,305
Heater-treater,1008348,0.0,305
Compressors,1008348,36.0,305
In-line heaters,1008348,0.0,305
Header,1008348,0.0,305
Dehydrators,1008348,12.0,305
Wellhead,1008351,48.0,430
Wellhead,1008351,109.0,430
Separators,1008351,99.0,430
Meters/piping,1008351,48.0,430
Separators,1008351,77.0,430
Heater-treater,1008351,39.0,430
Header,1008351,62.0,430
Dehydrators,1008351,0.0,430
Compressors,1008351,14.0,430
In-line heaters,1008351,55.0,430
Wellhead,1008353,4.0,535
Wellhead,1008353,0.0,535
Separators,1008353,1.0,535
Separators,1008353,0.0,535
Meters/piping,1008353,4.0,535
In-line heaters,1008353,1.0,535
Header,1008353,0.0,535
Dehydrators,1008353,0.0,535
Compressors,1008353,0.0,535
Heater-treater,1008353,0.0,535
Wellhead,1008354,2.0,575
Wellhead,1008354,2.0,575
Separators,1008354,2.0,575
Separators,1008354,2.0,575
Meters/piping,1008354,2.0,575
In-line heaters,1008354,2.0,575
Header,1008354,2.0,575
Dehydrators,1008354,2.0,575
Compressors,1008354,0.0,575
Heater-treater,1008354,0.0,575
Separators,1008355,1900.0,595
Wellhead,1008355,4675.0,595
Wellhead,1008355,0.0,595
Separators,1008355,0.0,595
Meters/piping,1008355,941.0,595
In-line heaters,1008355,6.0,595
Heater-treater,1008355,0.0,595
Header,1008355,0.0,595
Dehydrators,1008355,0.0,595
Compressors,1008355,0.0,595
Wellhead,1008383,4.0,350
Separators,1008383,4.0,350
Meters/piping,1008383,38.0,350
In-line heaters,1008383,13.0,350
Wellhead,1008383,14.0,350
Header,1008383,0.0,350
Dehydrators,1008383,0.0,350
Compressors,1008383,4.0,350
Heater-treater,1008383,8.0,350
Separators,1008383,17.0,350
Wellhead,1008407,0.0,575
Compressors,1008407,0.0,575
Dehydrators,1008407,0.0,575
Header,1008407,1173.0,575
Heater-treater,1008407,479.0,575
In-line heaters,1008407,0.0,575
Meters/piping,1008407,0.0,575
Separators,1008407,824.0,575
Separators,1008407,0.0,575
Wellhead,1008407,1173.0,575
Wellhead,1008411,145.0,360
Wellhead,1008411,71.0,360
Separators,1008411,145.0,360
Meters/piping,1008411,71.0,360
Separators,1008411,71.0,360
Heater-treater,1008411,145.0,360
Header,1008411,145.0,360
In-line heaters,1008411,71.0,360
Dehydrators,1008411,6.0,360
Compressors,1008411,34.0,360
Wellhead,1008439,6.0,220
Wellhead,1008439,276.0,220
Separators,1008439,22.0,220
Separators,1008439,509.0,220
Meters/piping,1008439,6.0,220
In-line heaters,1008439,0.0,220
Heater-treater,1008439,136.0,220
Header,1008439,0.0,220
Dehydrators,1008439,0.0,220
Compressors,1008439,15.0,220
Wellhead,1008471,507.0,395
Separators,1008471,0.0,395
Wellhead,1008471,0.0,395
Separators,1008471,580.0,395
Meters/piping,1008471,0.0,395
Header,1008471,507.0,395
Heater-treater,1008471,507.0,395
Dehydrators,1008471,0.0,395
Compressors,1008471,0.0,395
In-line heaters,1008471,0.0,395
Wellhead,1008472,217.0,360
Compressors,1008472,30.0,360
Dehydrators,1008472,0.0,360
Header,1008472,240.0,360
Heater-treater,1008472,236.0,360
In-line heaters,1008472,0.0,360
Meters/piping,1008472,217.0,360
Separators,1008472,427.0,360
Separators,1008472,338.0,360
Wellhead,1008472,240.0,360
Separators,1008474,1075.0,345
Separators,1008474,0.0,345
Wellhead,1008474,682.0,345
Wellhead,1008474,0.0,345
Meters/piping,1008474,675.0,345
Compressors,1008474,198.0,345
Heater-treater,1008474,0.0,345
Header,1008474,0.0,345
Dehydrators,1008474,31.0,345
In-line heaters,1008474,16.0,345
Wellhead,1008475,6234.0,430
Wellhead,1008475,0.0,430
Separators,1008475,3885.0,430
Separators,1008475,0.0,430
Meters/piping,1008475,6234.0,430
In-line heaters,1008475,0.0,430
Heater-treater,1008475,0.0,430
Header,1008475,0.0,430
Dehydrators,1008475,0.0,430
Compressors,1008475,0.0,430
Wellhead,1008481,581.0,160
Wellhead,1008481,0.0,160
Separators,1008481,4920.0,160
Separators,1008481,0.0,160
Meters/piping,1008481,581.0,160
Heater-treater,1008481,0.0,160
Header,1008481,0.0,160
Dehydrators,1008481,1.0,160
Compressors,1008481,2.0,160
In-line heaters,1008481,551.0,160
In-line heaters,1008490,101.0,395
Compressors,1008490,0.0,395
Dehydrators,1008490,3.0,395
Header,1008490,374.0,395
Heater-treater,1008490,800.0,395
Meters/piping,1008490,374.0,395
Separators,1008490,1229.0,395
Separators,1008490,1229.0,395
Wellhead,1008490,1229.0,395
Wellhead,1008490,0.0,395
Separators,1008492,464.0,230
Separators,1008492,0.0,230
Wellhead,1008492,350.0,230
Wellhead,1008492,0.0,230
Meters/piping,1008492,328.0,230
Compressors,1008492,0.0,230
Heater-treater,1008492,0.0,230
Header,1008492,0.0,230
Dehydrators,1008492,0.0,230
In-line heaters,1008492,0.0,230
Wellhead,1008499,0.0,745
Wellhead,1008499,14610.0,745
Separators,1008499,0.0,745
Separators,1008499,0.0,745
Meters/piping,1008499,0.0,745
Heater-treater,1008499,0.0,745
Header,1008499,1258.0,745
Dehydrators,1008499,0.0,745
Compressors,1008499,0.0,745
In-line heaters,1008499,0.0,745
Separators,1008506,122.0,210
Wellhead,1008506,0.0,210
Wellhead,1008506,122.0,210
Separators,1008506,0.0,210
Meters/piping,1008506,0.0,210
Compressors,1008506,0.0,210
Heater-treater,1008506,122.0,210
Header,1008506,122.0,210
Dehydrators,1008506,0.0,210
In-line heaters,1008506,0.0,210
Separators,1008523,0.0,160
Wellhead,1008523,635.0,160
Wellhead,1008523,0.0,160
Separators,1008523,1307.0,160
Meters/piping,1008523,336.0,160
Compressors,1008523,24.0,160
Heater-treater,1008523,0.0,160
Dehydrators,1008523,0.0,160
In-line heaters,1008523,535.0,160
Header,1008523,0.0,160
Wellhead,1008526,4.0,220
Compressors,1008526,4.0,220
Dehydrators,1008526,2.0,220
Header,1008526,0.0,220
Heater-treater,1008526,1247.0,220
In-line heaters,1008526,0.0,220
Meters/piping,1008526,5.0,220
Separators,1008526,1875.0,220
Separators,1008526,6.0,220
Wellhead,1008526,1921.0,220
Wellhead,1008527,372.0,230
Wellhead,1008527,0.0,230
Separators,1008527,388.0,230
Separators,1008527,0.0,230
Meters/piping,1008527,354.0,230
Dehydrators,1008527,0.0,230
Heater-treater,1008527,0.0,230
Header,1008527,0.0,230
Compressors,1008527,0.0,230
In-line heaters,1008527,0.0,230
Separators,1008528,77.0,260
Wellhead,1008528,103.0,260
Separators,1008528,0.0,260
Wellhead,1008528,0.0,260
Meters/piping,1008528,0.0,260
Heater-treater,1008528,98.0,260
Header,1008528,0.0,260
Dehydrators,1008528,0.0,260
Compressors,1008528,0.0,260
In-line heaters,1008528,0.0,260
Wellhead,1008530,517.0,360
Separators,1008530,1048.0,360
Separators,1008530,543.0,360
Meters/piping,1008530,1060.0,360
Wellhead,1008530,1060.0,360
Heater-treater,1008530,294.0,360
Header,1008530,0.0,360
Dehydrators,1008530,3.0,360
Compressors,1008530,22.0,360
In-line heaters,1008530,158.0,360
Wellhead,1008534,0.0,890
Wellhead,1008534,56.0,890
Separators,1008534,0.0,890
Separators,1008534,7.0,890
Meters/piping,1008534,0.0,890
In-line heaters,1008534,0.0,890
Header,1008534,7.0,890
Dehydrators,1008534,0.0,890
Compressors,1008534,0.0,890
Heater-treater,1008534,0.0,890
Separators,1008538,187.0,515
Wellhead,1008538,0.0,515
Wellhead,1008538,164.0,515
Separators,1008538,0.0,515
Meters/piping,1008538,0.0,515
Compressors,1008538,0.0,515
Heater-treater,1008538,152.0,515
Dehydrators,1008538,0.0,515
In-line heaters,1008538,0.0,515
Header,1008538,0.0,515
Compressors,1008540,63.0,580
Dehydrators,1008540,2.0,580
Header,1008540,0.0,580
Heater-treater,1008540,0.0,580
In-line heaters,1008540,0.0,580
Meters/piping,1008540,741.0,580
Separators,1008540,188.0,580
Separators,1008540,116.0,580
Wellhead,1008540,197.0,580
Wellhead,1008540,741.0,580
Separators,1008544,71.0,430
Wellhead,1008544,81.0,430
Wellhead,1008544,37.0,430
Separators,1008544,201.0,430
Meters/piping,1008544,342.0,430
Dehydrators,1008544,0.0,430
Heater-treater,1008544,34.0,430
Header,1008544,6.0,430
Compressors,1008544,3.0,430
In-line heaters,1008544,0.0,430
Separators,1008545,37.0,350
Wellhead,1008545,36.0,350
Wellhead,1008545,34.0,350
Meters/piping,1008545,49.0,350
Separators,1008545,35.0,350
Heater-treater,1008545,6.0,350
Header,1008545,2.0,350
Dehydrators,1008545,0.0,350
Compressors,1008545,0.0,350
In-line heaters,1008545,0.0,350
Wellhead,1008548,1.0,220
Wellhead,1008548,26.0,220
Separators,1008548,10.0,220
Separators,1008548,1.0,220
Meters/piping,1008548,0.0,220
Dehydrators,1008548,0.0,220
Heater-treater,1008548,8.0,220
Header,1008548,2.0,220
Compressors,1008548,0.0,220
In-line heaters,1008548,1.0,220
Wellhead,1008576,0.0,220
Wellhead,1008576,1.0,220
Separators,1008576,0.0,220
Separators,1008576,3.0,220
Meters/piping,1008576,0.0,220
In-line heaters,1008576,0.0,220
Header,1008576,1.0,220
Dehydrators,1008576,0.0,220
Compressors,1008576,0.0,220
Heater-treater,1008576,1.0,220
Separators,1008577,17.0,395
Wellhead,1008577,108.0,395
Separators,1008577,0.0,395
Meters/piping,1008577,0.0,395
Wellhead,1008577,0.0,395
Heater-treater,1008577,137.0,395
Header,1008577,96.0,395
Dehydrators,1008577,0.0,395
Compressors,1008577,0.0,395
In-line heaters,1008577,0.0,395
Wellhead,1008587,456.0,260
Wellhead,1008587,35.0,260
Separators,1008587,32.0,260
Separators,1008587,414.0,260
Meters/piping,1008587,456.0,260
Dehydrators,1008587,10.0,260
Heater-treater,1008587,7.0,260
Compressors,1008587,58.0,260
In-line heaters,1008587,81.0,260
Header,1008587,39.0,260
Compressors,1008588,14.0,345
Dehydrators,1008588,0.0,345
Header,1008588,0.0,345
Heater-treater,1008588,0.0,345
In-line heaters,1008588,0.0,345
Meters/piping,1008588,3011.0,345
Separators,1008588,0.0,345
Separators,1008588,1859.0,345
Wellhead,1008588,0.0,345
Wellhead,1008588,3046.0,345
Dehydrators,1008590,17.0,535
Wellhead,1008590,557.0,535
Wellhead,1008590,0.0,535
