1.2875,1.6522,1.147,0.80802,1.0288,0.44276,0.59654,0.59707,2.8212,0.50065
-0.10415,-0.41144,-0.04614,0.17554,-0.016423,0.4812,0.31861,0.32723,-1.4306,0.39612
-0.046144,-0.049773,-0.006353,0.0044754,0.00033274,0.027778,0.016281,0.031239,-0.094482,0.017959
-0.12647,-0.12263,-0.11295,-0.048772,-0.048242,-0.056091,-0.03066,-0.036535,0.13635,-0.033855
0.0159,0.12001,5.579e-05,-0.062967,-0.0062233,-0.15127,-0.10707,-0.11196,0.47731,-0.13213
