-0.20218,0.19429,-0.031085,0.29237,0.10437,-0.1341,0.35295,0.14331,-0.10096,-1.4946
1.204,0.81402,1.0242,0.74502,0.90709,1.1187,0.68838,0.87363,1.0846,2.2989
0.012041,-0.0061783,0.014116,-0.049144,-0.018891,0.02506,-0.065005,-0.027012,0.020114,0.2882
