0.60627,0.21345,0.10291,0.086003,0.1154,-0.10054,0.26965,0.076624,0.077414,0.34394
0.47427,0.81171,0.90704,0.90898,0.89389,1.0841,0.77068,0.9377,0.93424,0.70832
-0.11075,-0.029806,-0.010123,0.010193,-0.01298,0.02327,-0.060475,-0.018479,-0.017091,-0.078176
