1.1693,1.2534,1.212,1.1254,1.1313,0.8851,1.0971,1.0303,1.0392,1.1687
-0.040357,-0.069572,-0.081331,-0.024511,-0.02053,0.083182,-0.067826,-0.022407,-0.028477,-0.11858
0.0050975,0.0037215,-0.010561,0.0030921,0.0088182,0.028978,-0.021247,-0.0034791,-0.010019,-0.036061
-0.10773,-0.17431,-0.14465,-0.096965,-0.10536,0.060994,-0.056622,-0.018672,-0.020416,-0.10121
0.0022023,0.0062426,0.0090118,0.0014225,0.001028,-0.011614,0.0091011,0.0031281,0.0042975,0.015792
